Unnamed: 0,track_id,track_name,track_popularity,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,album_id,album_name,album_image,main_artist_id,artist,genres
8887,7qFxSPDUDMQNGBqTvK4aEj,I Luv It,55,2006-01-01,0.642,0.765,9,-6.626,1,0.0382,0.000975,0.0,0.387,0.19,91.015,240613,4slt7bfeNHSJUOMVtuIdxP,The Inspiration,https://i.scdn.co/image/ab67616d0000b2735648193cce023bc5f418f5e9,4yBK75WVCQXej1p04GWqxH,jeezy,atl hip hop crunk dirty south rap gangster rap old school atlanta hip hop rap southern hip hop trap
8888,4NpPKFIQXU3ZrlcG7T6PTT,Paspatou,55,2018-11-22,0.626,0.482,0,-7.504,0,0.0261,0.715,0.826,0.113,0.182,147.986,269401,3LqNIBSLElfubZKyTPunZa,Paspatou,https://i.scdn.co/image/ab67616d0000b273c84f9009bb5cdeb4039e2eca,238y1dKPtMeFEpX3Y6H1Vr,parra for cuva,deep euro house downtempo new french touch
8889,0Ll60pqkEBHqzdeclRHdnl,From the Beginning - 2015 - Remaster,55,1972-07-06,0.617,0.187,4,-18.646,0,0.0444,0.352,0.394,0.119,0.326,133.216,253467,4Swf9iftTTaoEPbPXyxxUQ,Trilogy (Deluxe),https://i.scdn.co/image/ab67616d0000b2731f2d13685298586d7f493c40,0nCiidE5GgDrc5kWN3NZgZ,emerson lake  palmer,album rock art rock blues rock classic rock folk rock hard rock mellow gold progressive rock singersongwriter soft rock symphonic rock synth prog
8890,5Q7cE6wGHMehLFo2ppkk5D,One Way Or Another,55,1998-01-01,0.445,0.872,6,-6.294,0,0.0602,0.00402,0.00909,0.047,0.834,162.407,208360,7DUJay5a6r1LtrGjxJJwFy,Atomic: The Very Best Of Blondie,https://i.scdn.co/image/ab67616d0000b27329e613cb005419f148b02cf9,4tpUmLEVLCGFr93o8hFFIB,blondie,candy pop new wave pop permanent wave power pop rock synthpop
8891,2rBq9rceYqbr4YIqbSLhNg,Down By The River (feat. Emy Perez),55,2018-11-30,0.827,0.681,7,-4.905,1,0.0441,0.0341,7.12e-05,0.418,0.603,113.966,140132,1Nl1SBGIkh5xfBRWrJffCg,Down By The River (feat. Emy Perez),https://i.scdn.co/image/ab67616d0000b2739fc38ff8d25d41a3bfb36d3f,4S8NmgM7oJ188sKp1waZpy,möwe emy perez,deep euro house deep tropical house
8892,1m7XbKhOvJst478ms8yUrr,Spin With You (feat. Jeremy Zucker),55,2018-12-19,0.818,0.445,5,-7.467,0,0.23,0.718,3.88e-05,0.108,0.423,95.944,212154,6Y4fPWau5Sy0rt5UEvn5YD,Spin With You (feat. Jeremy Zucker),https://i.scdn.co/image/ab67616d0000b273cd156e22dc53cd3cf0b12485,0hac78iy32k7qYWLp6RPaz,emma sameth wolfe jeremy zucker,la pop
8893,2pwTzYUTIiwF7Pn8ygXD91,California Love (remix),55,1996-02-13,0.635,0.843,5,-4.197,1,0.0767,0.00654,0.0,0.495,0.657,91.634,385880,4CzT5ueFBRpbILw34HQYxi,All Eyez On Me,https://i.scdn.co/image/ab67616d0000b273a786ad0992cfe0b2719729bf,1ZwdS5xdxEREPySFridCfh,2pac,g funk gangster rap hip hop rap west coast rap
8894,0LLeuNBWPOg3XA73yab3PT,T.R.U. (Totally Rotten Underground),55,2015-09-21,0.694,0.711,8,-5.525,1,0.221,0.0397,0.0,0.112,0.283,138.049,127524,1gbgmfoERh4YxIVyyjS8Hp,My Liver Will Handle What My Heart Can't,https://i.scdn.co/image/ab67616d0000b2732989c93b1574ca71717fc82b,1VPmR4DJC1PlOtd0IADAO0,uicideboy,cloud rap dark trap new orleans rap underground hip hop
8895,5jOvmh1DYmaiBPETL6HCRY,Waiting for Tonight,55,2012-07-20,0.694,0.941,10,-6.108,0,0.0408,0.00224,0.0826,0.109,0.854,125.014,246507,7LN1DM2rLG5GFezakJF4vk,Dance Again...The Hits,https://i.scdn.co/image/ab67616d0000b273386cfde5b7b1573e0d001f63,2DlGxzQSjYe5N6G9nkYghR,jennifer lopez,dance pop pop urban contemporary
8896,66bK3z2IYq1kbTCJfbAEV7,Party Time,55,2019-04-26,0.635,0.878,0,-4.753,1,0.07,0.0103,0.538,0.338,0.414,125.002,166560,0gEZcQnr9znzClpg2ts5qm,Together,https://i.scdn.co/image/ab67616d0000b273b670cd040745f0e99c9cb97e,2o5jDhtHVPhrJdv3cEQ99Z,tiësto swacq,big room brostep dutch edm edm house pop dance progressive electro house slap house trance
8897,5oJAaPRS2EzNIc8EWIbucE,Miami (feat. BIA),55,2018-04-06,0.624,0.785,11,-5.634,0,0.034,0.00382,0.0,0.0883,0.656,95.933,243865,4EPQtdq6vvwxuYeQTrwDVY,Isolation,https://i.scdn.co/image/ab67616d0000b27390b4e1905b1fc48c537ec053,1U1el3k54VvEUzo3ybLPlM,kali uchis bia,colombian pop
8898,1tsBrwoPcZRFClC02IIMFP,Kevin,55,2019-12-18,0.442,0.427,1,-11.353,0,0.193,0.839,2.51e-05,0.0799,0.163,176.299,181364,2HDHDih7uMZls85bRQHJDK,Kevin,https://i.scdn.co/image/ab67616d0000b273bb9ff850d9f173ea24481de2,4zvO09rVUIVTeALhs6xLoB,otsochodzi,polish hip hop polish trap
8899,5Ru9OjtEw5htfnVKpYsIcv,UMI Says,55,1999-10-12,0.72,0.67,2,-10.224,1,0.132,0.305,0.0,0.0928,0.566,121.342,305280,5gK2l2LgWY0BA4p9uy27z6,Black On Both Sides,https://i.scdn.co/image/ab67616d0000b27389b56f56323925d57b38944d,0Mz5XE0kb1GBnbLQm2VbcO,mos def,conscious hip hop east coast hip hop hip hop
8900,4hAhyE1iL07EIUJnqw2bsV,Welcome To Your Life,55,2017-08-17,0.511,0.617,10,-5.883,1,0.0313,0.00223,0.0,0.201,0.404,90.951,227800,6OTry12C08dF4Snq4rcE6E,Big Mess,https://i.scdn.co/image/ab67616d0000b273dc0c360005537dd7675a187b,3kVUvbeRdcrqQ3oHk5hPdx,grouplove,indie rock la indie modern alternative rock modern rock pov indie
8901,03yWftlC0np4NshtX9RAUy,"Wildside - From ""Adventures in Babysitting""",55,2016-05-20,0.766,0.576,6,-5.614,1,0.0426,0.00404,0.000138,0.0794,0.744,122.975,187960,5gmYqZjyX50yWhiT31hUxJ,Your Favorite Songs from 100 Disney Channel Original Movies,https://i.scdn.co/image/ab67616d0000b27380b220d74f21260068d362a6,74KM79TiuVKeVCqs8QtB0B,sabrina carpenter sofia carson,pop
8902,0Bk4P8WODpjxTzu4ry5PGQ,LUNA,55,2019-03-29,0.61,0.982,2,-3.411,1,0.133,0.0138,0.228,0.397,0.14,128.081,200625,7g67OEySuP8CiyMc9Li6Rw,LUNA,https://i.scdn.co/image/ab67616d0000b2734820413ca969c142179621b1,0XqFDQJjqW5PfhfBCb53LR,sick individuals,big room dutch house edm electro house pop dance progressive electro house
8903,39yRhjDdSTP4A7VehxBXDb,Wouldn't Get Far,55,2006-01-01,0.434,0.764,4,-5.367,0,0.276,0.152,0.0,0.425,0.702,92.605,251040,0GKZO3H9pNVgTuhwCJ7TJp,Doctor's Advocate,https://i.scdn.co/image/ab67616d0000b273969ab47c3297c737b9fb9393,0NbfKEOTQCcwd6o7wSDOHI,the game kanye west,detroit hip hop gangster rap hip hop pop rap rap southern hip hop trap
8904,0sxvPuybHVMwEvCSfbJDM6,I Can Be Somebody (feat. Erin McCarley),55,2015-08-14,0.634,0.482,0,-8.398,1,0.0331,0.0168,0.00115,0.147,0.238,127.928,277500,3uhSkzqs0XFuG9J6pueblf,I Can Be Somebody (feat. Erin McCarley),https://i.scdn.co/image/ab67616d0000b2737f1b361d08ef664fb665aae6,6VD4UEUPvtsemqD3mmTqCR,deorro erin mccarley,dutch house edm electro house melbourne bounce melbourne bounce international pop dance progressive electro house
8905,4hLQfgtzEyxme6w5GiwAEy,The Rover - 1993 Remaster,55,1975-02-24,0.367,0.752,6,-8.134,0,0.0317,0.0133,0.00979,0.0658,0.401,205.47,336907,1lZahjeu4AhPkg9JARZr5F,Physical Graffiti (1994 Remaster),https://i.scdn.co/image/ab67616d0000b2732abc2d86a442efb6cc631d0a,36QJpDe2go2KgaRleHCDTp,led zeppelin,album rock classic rock hard rock rock
8906,7hhALyPapWKKdgucZdtmFf,Deep In My Soul,55,2019-10-11,0.575,0.944,1,-6.593,0,0.0394,0.00393,0.765,0.0814,0.442,128.001,144833,1RISOk3u57X8cUrCPBMvMM,Deep In My Soul,https://i.scdn.co/image/ab67616d0000b273932071ebbeeb363d5ed0debf,63u2Nb3gH0q3PinIuvPBs0,rob  jack albin myers,big room sky room
8907,2qyJG4XyYLCMl3qIWL30ET,Lost in Flight,55,2019-12-06,0.685,0.295,4,-12.472,1,0.0284,0.909,0.917,0.179,0.0878,103.984,170769,4KJydJAXZiEyHIzxBgWTXE,Lost in Flight,https://i.scdn.co/image/ab67616d0000b2736a6d4e693c194a2cfe4d03bf,2Fc1UZXKRmPpWWx1sxcb9m,swum chief,chillhop lofi beats
8908,1uTjNWaoXEEi6Jtt0gvXl6,Marijuana Breath,55,2017-04-20,0.782,0.468,5,-4.881,1,0.0746,0.36,2.31e-06,0.0699,0.655,124.97,219163,4wwrdfQExsif5iFJ4Fjowj,Marijuana Breath,https://i.scdn.co/image/ab67616d0000b273f525804524a296c59412303b,7ymrIsmp4vE7vAtcS12J4D,adam jensen,modern alternative rock rebel blues
8909,5TxcaqtknKAAdshjQCXfBG,Ra Ta Ta Ta (feat. Stepz),55,2019-11-08,0.665,0.735,5,-6.312,1,0.111,0.0923,0.0,0.129,0.415,167.986,214055,3WovKooMWMhW4okJzlfxcI,Samme Vej,https://i.scdn.co/image/ab67616d0000b2738f25326b5a90b6deef97905f,03WNJB1zKyqW8DimkHP4Bg,node stepz,danish hip hop danish pop
8910,09YXhYMYIHZBHVKGEQrSQF,Return To Love,55,2019-10-03,0.494,0.434,8,-6.891,1,0.0308,0.609,0.0,0.118,0.138,127.985,274093,2piXcsaXhEcRXaSXVfe4aw,Return To Love,https://i.scdn.co/image/ab67616d0000b27309af7729b38953d0e7133b2c,3EA9hVIzKfFiQI0Kikz2wo,andrea bocelli ellie goulding,classical tenor italian tenor operatic pop
8911,2bZYJvVRN5EqIvAUFhUNls,Flames (with ZAYN) - R3HAB & Skytech VIP Remix,55,2019-12-12,0.355,0.789,5,-4.358,0,0.165,0.0148,0.0,0.0355,0.169,80.444,237686,04MEXjH1XyMV7O0IWDXN5p,Flames (with ZAYN) (R3HAB & Skytech VIP Remix),https://i.scdn.co/image/ab67616d0000b273f8d22806ca5d547a93359a02,6cEuCEZu7PAE9ZSzLLc2oQ,r3hab zayn jungleboi skytech,dutch house edm electro house pop dance progressive electro house slap house
8912,4yNoaxUJjnP50AXYoAZx4S,Emotional,55,2015-09-18,0.493,0.865,11,-4.672,0,0.0609,0.00272,0.276,0.107,0.43,150.003,235276,4NjZGWBcqV7qImMk5NTd5H,Tesla,https://i.scdn.co/image/ab67616d0000b273a4d1a3704aef0fd5871b8106,7muzHifhMdnfN1xncRLOqk,flux pavilion matthew koma,brostep classic dubstep complextro edm electro house
8913,1fG01hFiFGXZKRMHXsBlyf,CAN'T LOSE YOU,55,2019-02-22,0.82,0.57,0,-6.163,1,0.0361,0.474,0.000347,0.109,0.0971,133.908,157612,4sA7IyvdIFpeOPBftpjetk,GOODNIGHT LOVELL,https://i.scdn.co/image/ab67616d0000b27370ee98adddb9d63fe2573161,2y246nnP9pQT0E6v3ZMMOO,night lovell,canadian hip hop canadian trap cloud rap dark trap ottawa rap
8914,4yT3UMHdi1p0xkmLuwOu6f,Haunted,55,2019-08-23,0.464,0.921,4,-3.539,1,0.0677,0.00654,0.0,0.127,0.461,144.127,263285,6rbqqMTScIBxRBlM7DayP1,tryhard,https://i.scdn.co/image/ab67616d0000b273f232b955ad8637ecd04bfdf7,6d4jrmreCmsenscuieJERc,the band camino,hopebeat pov indie
8915,2rYyq0b3XWwmWl0k727OVG,Nuh Ready Nuh Ready,55,2018-02-08,0.754,0.779,1,-3.288,0,0.0387,0.063,2.81e-05,0.0758,0.41,116.003,184172,5tJjXZhkwWQYginKpNGFte,Nuh Ready Nuh Ready (feat. PARTYNEXTDOOR),https://i.scdn.co/image/ab67616d0000b2736c24e5bc5153263aaccc39ad,7CajNmpbOovFoOoasH2HaY,calvin harris partynextdoor,dance pop edm electro house house pop progressive house uk dance
8916,65lIGCfW59BxcEJnnIOCq3,Who You Are,55,2011-01-01,0.534,0.667,9,-3.91,1,0.0336,0.0233,7.3e-06,0.261,0.215,136.043,230773,3ga4adzUpLaS2LDcoqfs2r,Who You Are (Platinum Edition),https://i.scdn.co/image/ab67616d0000b2739900b995cd1a81c35c574ab0,2gsggkzM5R49q6jpPvazou,jessie j,dance pop pop
8917,2LoBlYBwkyzWofG9m8C3zo,Life,55,2019-11-22,0.614,0.115,4,-18.1,0,0.035,0.943,0.955,0.111,0.133,74.019,130338,4rAXC2tgUvQbEjAvAgQEbX,Mirage,https://i.scdn.co/image/ab67616d0000b273bbc670f66ea49365c5b15a67,2c0SyAUT82Al3gJQ3uezBv,slumberville,
8918,6DbqCKweKwVkHgRv1CI53D,"Pop, Lock & Drop It - Video Edit",55,2006,0.723,0.644,11,-6.863,0,0.222,0.00308,0.0,0.352,0.645,144.09,261027,2o5LE6Q7svPXHmwM75xWbv,Notebook Paper,https://i.scdn.co/image/ab67616d0000b273d81047ea12d968111f8c42b3,33wbkdcxtduHKY53LnI1Hf,huey,dirty south rap southern hip hop
8919,7DESENONjlQosUbxToDKOy,What Are You Doing New Year's Eve?,55,2008-01-01,0.53,0.326,1,-10.147,1,0.0327,0.818,4.02e-06,0.0919,0.229,111.831,186333,7ne0Kc9Ky1QdfNLb3FfOuj,It's Christmas,https://i.scdn.co/image/ab67616d0000b27327af378e0c224aff5c2c1976,60ciIY5MouLc2Y9n34DJdA,ledisi,contemporary rb neo soul rb urban contemporary
8920,02uRToy7bttYcKCO3vIStA,Hit That Jive,55,2009-12-09,0.896,0.684,1,-6.099,1,0.0731,0.0461,0.051,0.164,0.686,99.995,203051,4NyU7oAsBsOvTAH2vnYPem,SB2,https://i.scdn.co/image/ab67616d0000b273c7d707a194317d582cf641a1,179BpmLkQCRIoU68Co80f5,gramatik,downtempo instrumental hip hop jazz boom bap jazztronica livetronica slovenian electronic trip hop
8921,23T4gelZgImtFxbHjXnYbm,The Waters (feat. BJ the Chicago Kid),55,2016-01-15,0.671,0.678,10,-6.171,0,0.362,0.128,0.0,0.298,0.718,91.456,174253,4VFG1DOuTeDMBjBLZT7hCK,Malibu,https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b,3jK9MiCrA42lLAdMGUZpwa,anderson paak bj the chicago kid,escape room hip hop indie soul neo soul
8922,65D95SmygxGCQGiI64eaZf,Independent (feat. Lil' Boosie and Lil' Phat),55,2008-02-25,0.725,0.431,1,-5.988,0,0.0707,0.00113,0.0,0.14,0.199,174.083,250027,06J105KDZyAjOjca0RToRL,Savage Life 2,https://i.scdn.co/image/ab67616d0000b27334edf359b2d8619db7455c6f,6aIm51fHkokqlJn2vzNTH8,webbie boosie badazz lil phat,baton rouge rap crunk dirty south rap trap
8923,6OCFXXVmoPFtidXA7ey1SI,Great Dane,55,2017-02-24,0.498,0.692,5,-6.05,1,0.176,0.104,0.0,0.0688,0.577,136.662,478037,7tp5vLtNVMJEmoPbJEA1e0,Just Cosmo,https://i.scdn.co/image/ab67616d0000b273a55f73b70360daa13f3f30c2,1RKG6WXRzmTJtbLRZTPU0T,cosmo pyke,uk contemporary rb
8924,0NVycXLIVoCBxQJ0Lpbbz1,VERDIEND,55,2019-08-29,0.774,0.783,11,-4.544,0,0.351,0.139,0.0,0.622,0.683,101.981,144116,36e8SZLZuiQ7VRMxUw9Sta,"2 Borden, 1 Tafel",https://i.scdn.co/image/ab67616d0000b2739e8cb444beff63f7355731d4,2hBfmHHnM4dS4pJgEJENCg,chivv navi,dutch hip hop dutch rap pop
8925,1ZhIyWSMyEWkoQCGmEPQ40,Demi Lovato Medley,55,2019-01-26,0.367,0.635,1,-4.842,1,0.119,0.134,0.0,0.322,0.451,180.117,267153,2e3XJ8PXnW1nRIawmQXqj5,Demi Lovato Medley,https://i.scdn.co/image/ab67616d0000b273315af8ee4b8d2de2727d7189,4988ULVP4X7nco6pLh1PA2,cimorelli james charles,viral pop
8926,4Qh2aIeltkTKXD73wg8aGe,Chichi,55,2019-12-22,0.892,0.796,1,-3.79,0,0.109,0.109,0.0,0.0927,0.688,110.008,176198,7MiyXezuSJaailM2i4LKIR,Chichi,https://i.scdn.co/image/ab67616d0000b27312597b5a9fa5d3fd37bc194e,31d96XTKL3soxtdxzUVEP6,periko  jessi leon,pop reggaeton
8927,6rmtT7Y8cH7NpvovoPiV6k,Rude - Zedd Remix,55,2014-09-02,0.598,0.836,1,-2.388,1,0.0457,0.0324,2.44e-06,0.0751,0.343,130.009,273231,4QLBuRlKOxUPE9BqIdHQyf,Rude (Zedd Remix),https://i.scdn.co/image/ab67616d0000b27363421db5c43c2515271ea2b6,0DxeaLnv6SyYk2DOqkLO8c,magic zedd,pop reggae fusion
8928,1E0aH9vpDU5cKRMFbfZac8,Rutina,55,2019-11-14,0.725,0.688,1,-5.756,0,0.0403,0.209,1.01e-06,0.125,0.744,93.992,210440,0CsMI48psKsGSz9vFR9Sm1,Rutina,https://i.scdn.co/image/ab67616d0000b2737c5fcc95cf302fd8a2944ce4,5XdkddzlZQklljK9ISUa5X,favian lovo,pop venezolano
8929,1ulXmqjktxSdrdT1bzc69H,Hot N Cold,55,2008,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,1vFFZPioAu0vrJRcGoyGX8,One Of The Boys,https://i.scdn.co/image/ab67616d0000b27331cc26681b0164332fa26634,6jJ0s89eD6GaHleKKya26X,katy perry,pop
8930,4hWUOIDHda9XOb1zDchftP,Too Much Time On My Hands,55,1981-01-01,0.799,0.404,11,-13.597,0,0.0461,0.11,0.0,0.387,0.893,131.012,271267,6PhLTeuN0G894bdSBTCwUF,Paradise Theatre,https://i.scdn.co/image/ab67616d0000b2732d966b6109886232d026419f,4salDzkGmfycRqNUbyBphh,styx,album rock classic rock glam metal hard rock mellow gold progressive rock rock soft rock
8931,2av09FAN9J7IgxCQ6od4SF,Grow Up (feat. Chikk),55,2015-03-10,0.714,0.659,5,-7.423,0,0.307,0.688,7.86e-06,0.128,0.671,87.119,187587,14gzpwKOba6QQ1HsYifM0a,90's Kid,https://i.scdn.co/image/ab67616d0000b273f04eeab7451baf4cd7d55abe,6L3x3if9RVimruryD9LoFb,king lil g chikk,chicano rap west coast rap
8932,1euEMWtuw87OGTPcHkqjAK,Unlove You - Nicky Romero Remix,55,2019-11-29,0.367,0.815,3,-4.012,0,0.123,0.0144,0.0,0.232,0.442,118.794,199922,4BQnx9tBDCCQsiCx6xXI0S,Unlove You (Nicky Romero Remix),https://i.scdn.co/image/ab67616d0000b2734e0ecd34d9462839f2913f66,0SfsnGyD8FpIN4U4WCkBZ5,armin van buuren neyo nicky romero,dutch house dutch trance edm pop dance progressive house trance
8933,4xdNmYWQFo0ISB7jbTZzMh,The Anthem (Der Alte),55,2020-01-17,0.616,0.834,5,-4.637,0,0.0702,0.0291,0.0323,0.103,0.145,139.89,154714,2VyQt3zhV6a8cEbgbi9Vfi,The Anthem (Der Alte),https://i.scdn.co/image/ab67616d0000b273e2912d6e8e812cf53bf5c401,73jBynjsVtofjRpdpRAJGk,dimitri vegas  like mike timmy trumpet,belgian dance belgian edm big room dutch house edm electro house pop dance progressive electro house
8934,3AISCGqWZmb6UPxoYrXaA9,Better Now,55,2018-04-27,0.686,0.579,10,-5.813,1,0.0442,0.334,0.0,0.135,0.352,145.051,231267,6A6weHMYzpMdFyLwCBCOiS,beerbongs & bentleys,https://i.scdn.co/image/ab67616d0000b273e973c79b907b28afec1b12c9,246dkjvS1zLTtiykXe5h60,post malone,dfw rap melodic rap pop rap
8935,3c8xULQwLwLKMEAp9T8l2o,.suede,55,2018-10-20,0.76,0.116,1,-18.106,0,0.088,0.807,0.969,0.182,0.749,80.023,80713,3bUIBBiSTL0iS5kRcQ8enl,junyii・dr!p,https://i.scdn.co/image/ab67616d0000b27327a354b1b74d116aa0930676,5V9nIniPnGHfOIEQrPiAre,junyii chill children,
8936,5xdcexmwIyI4PaQmCW9sfC,Mentira,55,2019-12-20,0.652,0.464,4,-5.928,0,0.0872,0.443,0.0,0.0919,0.526,139.901,203854,0Thu71zUDQrh1P4aiy8SQP,Mentira,https://i.scdn.co/image/ab67616d0000b273f2797eb3a8eb66e7a22e1873,1Aoj8qX6kPfLTagb7qbKg0,kinder malo louly omar varela,urbano espanol
8937,478QYNLw6dhTTx4oEkhBeq,Freaking Me Out - Keanu Silva Remix,55,2019-11-01,0.755,0.931,1,-4.104,0,0.0606,0.132,0.0271,0.0854,0.288,122.041,177466,6sOIjQyLBuivHFkEBttj5J,Freaking Me Out (Keanu Silva Remix),https://i.scdn.co/image/ab67616d0000b2732a8c15ad361dde9c5a96f65c,4npEfmQ6YuiwW1GpUmaq3F,ava max keanu silva,pop
8938,4Y5yjzs9FFw5qIgfZBd43I,"Living in America - From ""Rocky IV"" Soundtrack",55,1985,0.754,0.854,0,-7.114,1,0.0363,0.00148,0.00692,0.0675,0.761,113.908,282840,3t3BbpFJiGcXl4jI5CRLLA,Rocky IV,https://i.scdn.co/image/ab67616d0000b273f4a2ccbe20d6d52f16816812,7GaxyUddsPok8BuhxN6OUW,james brown,funk soul vocal jazz
8939,0ulX0SQ58c1OGrwya6AnRB,Anywhere u go,55,2019-09-20,0.598,0.721,1,-5.563,0,0.0652,0.7,0.0,0.119,0.34,175.981,189605,5kaCqETtik8oE7M9D8wxrW,Sunshine Kitty,https://i.scdn.co/image/ab67616d0000b27355520a551691cdaeec6100eb,4NHQUGzhtTLFvgF5SZesLK,tove lo,dance pop metropopolis pop swedish electropop swedish pop swedish synthpop
8940,4zROIOjt5mP9vSk6pCu9TG,Sunflower Serenade,55,2019-05-10,0.735,0.124,8,-23.952,0,0.0419,0.956,0.923,0.145,0.301,117.046,132294,6FbAmqJjeLRDOFW4fRy89F,Sunflower Serenade,https://i.scdn.co/image/ab67616d0000b273f8b772a4cb31b8467274d35f,0GDuz9Xe0BQHtO6uEOHm1v,minthaze,
8941,38Zr5Q5O5o6CYaioIRHSqL,Ride Or Die (feat. Foster The People),55,2018-09-28,0.648,0.75,0,-3.248,1,0.0335,0.0609,4.41e-06,0.104,0.556,105.03,242035,27gxI0GHiP4Tw88DULN6HY,New York Narcotic,https://i.scdn.co/image/ab67616d0000b2739605ba47cd59eae5e4f002fe,2x7EATekOPhFGRx3syMGEC,the knocks foster the people,alternative dance indie poptimism nu disco
8942,4gWyyOjrQnkJoZBWdFWsNJ,Light It Up,55,2016-12-02,0.644,0.915,1,-3.907,1,0.0397,0.0336,0.0148,0.0647,0.529,124.953,173680,3H1nMeCH2FxBBVLrQyoYzV,Playland #001,https://i.scdn.co/image/ab67616d0000b273c1bf2f8d0ba7bbfe787c06c9,3E61SnNA9oqKP7hI0K3vZv,calvo noubya,deep tropical house german dance pop edm sky room
8943,2Kl1E3NdbzT7vVi93TffoX,Pompeii - Audien Remix,55,2014-01-01,0.649,0.792,9,-3.505,1,0.043,0.00364,2.87e-05,0.104,0.235,128.032,352969,4QJKyqHqUUBWEGYD7wekvU,Pompeii (Audien Remix),https://i.scdn.co/image/ab67616d0000b27380c23aba3e018f5463bdf191,7EQ0qTo7fWT7DPxmxtSYEc,bastille audien,metropopolis modern rock pop
8944,7KSXAZLs1uv0qSA4GktduG,Ojitos Chiquitos - Remastered 2016,55,2016-11-11,0.791,0.863,1,-2.587,0,0.237,0.0162,0.000212,0.0698,0.803,170.088,229027,1jvfABr5t081rCAjajFQey,King Of Kings 10th Anniversary (Remastered),https://i.scdn.co/image/ab67616d0000b273e5ebebaa75dbefaee7930f82,33ScadVnbm2X8kkUqOkC6Z,don omar,latin hip hop puerto rican pop reggaeton trap latino urbano latino
8945,38PH0BX4W8T15k3ITRMmQM,Bandolero,55,2020-01-01,0.771,0.636,7,-4.52,1,0.217,0.115,0.0,0.217,0.741,99.985,120959,1J3WY4fTWBkaoaVTOgoRMS,Dedikeret,https://i.scdn.co/image/ab67616d0000b2730d3775215003d92e4a5dd0fe,7EJcUkbBsR4kN822bEa0ZS,jamaika,danish hip hop danish pop
8946,5FbQLB4JlxE1MMubQBdpfi,Si Tú,55,2018-11-08,0.653,0.697,10,-4.733,0,0.235,0.276,0.0,0.0689,0.472,187.764,228511,0sKlMLJqSlwCKN5FMTD2xm,Si Tú,https://i.scdn.co/image/ab67616d0000b2734ec00ceb11a7e0f8114b332d,14zUHaJZo1mnYtn6IBRaRP,justin quiles magnifico plan b,reggaeton trap latino urbano latino
8947,4zOZQdgs7nSjMkqB7keSM5,Ojos Chinos,55,1982,0.772,0.645,5,-8.32,0,0.0465,0.66,1.45e-05,0.142,0.968,93.876,261333,3pYgBhT551TztQNYbXqB26,20th Anniversary,https://i.scdn.co/image/ab67616d0000b27397612c672578defda5eb849c,6nnspeopmJAG07xOxHmqTu,el gran combo de puerto rico,salsa salsa puertorriquena
8948,47PfqyXzLIKQp37yJNITrs,Roll Bounce,55,2017-12-26,0.906,0.253,1,-11.742,1,0.206,0.0596,0.000108,0.0803,0.138,94.529,206379,6Kj3V2xkTfomOJJ9uK8yin,Cold Devil,https://i.scdn.co/image/ab67616d0000b273501ca7be6b49a570fae026f3,0p4ViyfJUTW0IT4SCBLexf,drakeo the ruler,cali rap
8949,6rF4PCqJq0p4MAWgecwfIl,Caligula,55,2015-09-16,0.86,0.524,11,-4.698,1,0.0729,0.578,0.96,0.0993,0.142,114.946,148939,4W5z5VTjA0CpAdffhBuwes,For the Aspiring Occultist,https://i.scdn.co/image/ab67616d0000b273bffba2b25d2f1c83adea1c50,3uL4UpqShC4p2x1dJutoRW,ghostemane,cloud rap dark trap florida rap
8950,5PlXm1EYkNmVH3o85Bpfql,Cójela Que Va Sin Jockey,55,2003-08-26,0.834,0.826,0,-7.036,1,0.067,0.127,6.33e-06,0.0924,0.6,95.016,183947,29BiTy2syDZyjGa9Rza6Ot,"Mas Flow, Vol. 1",https://i.scdn.co/image/ab67616d0000b273408ed3f9f7e4ab883e7636dc,5pZE9tgrhmIGWAsJZ7YxNK,luny tunes noriega daddy yankee,reggaeton urbano latino
8951,4G7zxD9wKSKeAEjbKF0fHs,Work It Out,55,2019-04-26,0.617,0.845,11,-6.582,1,0.0732,0.0462,0.794,0.327,0.357,81.99,237252,6kDQ4uisku1cm591Y1ix3Q,Layers,https://i.scdn.co/image/ab67616d0000b27389ea0945a0184fc07808dc01,7yPPzu5UdAK7yagQqjEZQm,party favor good times ahead,brostep edm electro house electronic trap
8952,3j5DVpcCELigVZrmwGOw3X,Cruel,55,2011-09-12,0.57,0.704,1,-8.32,1,0.0314,0.0104,0.446,0.0905,0.437,115.037,214987,1Lci4bx7JIuCC8pnBNX7ds,Strange Mercy,https://i.scdn.co/image/ab67616d0000b2734844f79e363c03a00efa3090,7bcbShaqKdcyjnmv4Ix8j6,st vincent,art pop etherpop indie rock indietronica metropopolis neosynthpop
8953,7DnrADDBDIIXw2ZlU5q49W,Dumptruck,55,2018-08-24,0.491,0.87,2,-4.327,1,0.0443,4.49e-05,0.000145,0.0607,0.21,103.072,217720,4rmzbSTWvNnPwVL21u7bdd,Tasty Nasty,https://i.scdn.co/image/ab67616d0000b27305befe79a61e1620fc1377c3,2Uiis5cmcUvukNK7OlpW8s,wilson,modern hard rock
